movie_id,name,job,id,title,vote_average,vote_count,budget,revenue
16991,Jody Hill,Director,16991,Observe and Report,5.6,225,0,24007324
9610,Richard Fleischer,Director,9610,Conan the Destroyer,5.8,383,18000000,100000000
1578,Martin Scorsese,Director,1578,Raging Bull,7.7,938,18000000,23000000
25643,Brandon Camp,Director,25643,Love Happens,5.6,180,18000000,36133014
11904,Barry Levinson,Director,11904,Young Sherlock Holmes,6.7,167,18000000,0
28665,Kevin Tancharoen,Director,28665,Fame,5.5,135,0,0
44115,Danny Boyle,Director,44115,127 Hours,7.0,2606,18000000,35692920
10569,Woody Allen,Director,10569,Small Time Crooks,6.4,155,0,0
10560,Nicholas Hytner,Director,10560,Center Stage,6.8,90,18000000,17200925
333348,Jessie Nelson,Director,333348,Love the Coopers,5.4,167,17000000,24000000
20483,Bart Freundlich,Director,20483,Catch That Kid,4.9,76,18000000,16702864
20483,James Sbardellati,Director,20483,Catch That Kid,4.9,76,18000000,16702864
20483,Peter Merwin,Director,20483,Catch That Kid,4.9,76,18000000,16702864
11457,Irwin Winkler,Director,11457,Life as a House,7.2,120,18000000,0
321697,Danny Boyle,Director,321697,Steve Jobs,6.8,1573,30000000,34441873
19840,Chris Columbus,Director,19840,"I Love You, Beth Cooper",5.1,197,18000000,0
22327,Miguel Arteta,Director,22327,Youth in Revolt,5.9,319,18000000,0
38665,William A. Fraker,Director,38665,The Legend of the Lone Ranger,3.7,14,18000000,2945600
2575,John Boorman,Director,2575,The Tailor of Panama,6.2,92,21000000,28008462
11644,Brian De Palma,Director,11644,Blow Out,7.3,236,18000000,12000000
146227,Courtney Solomon,Director,146227,Getaway,4.9,246,18000000,10501938
68924,Ang Lee,Director,68924,The Ice Storm,6.9,176,18000000,8038061
253235,Rob Reiner,Director,253235,And So It Goes,5.7,164,18000000,25312387
22102,Jeff Kanew,Director,22102,Troop Beverly Hills,5.6,56,0,0
18701,István Szabó,Director,18701,Being Julia,6.4,23,0,0
10068,Adrian Lyne,Director,10068,Nine 1/2 Weeks,5.8,177,17000000,6735922
848,Matthew Robbins,Director,848,Dragonslayer,6.5,67,18000000,14110013
36811,Michael Hoffman,Director,36811,The Last Station,6.7,55,0,0
522,Tim Burton,Director,522,Ed Wood,7.3,630,18000000,5887457
130150,Jason Reitman,Director,130150,Labor Day,6.7,299,18000000,20275812
12246,Sergei Bodrov,Director,12246,Mongol: The Rise of Genghis Khan,6.5,158,18000000,26527510
13809,Guy Ritchie,Director,13809,RockNRolla,6.9,836,18000000,25739015
27380,Hal Needham,Director,27380,Megaforce,3.5,15,0,0
10549,Kenneth Branagh,Director,10549,Hamlet,7.3,117,0,0
33870,Bruce Beresford,Director,33870,Mao's Last Dancer,6.8,28,25000000,20719451
245703,Jeff Nichols,Director,245703,Midnight Special,6.2,694,18000000,6212282
10739,Woody Allen,Director,10739,Anything Else,6.2,149,0,0
127560,Jonathan Teplitzky,Director,127560,The Railway Man,6.7,273,18000000,22309223
37903,Michael Haneke,Director,37903,The White Ribbon,7.2,255,15238800,0
396152,Zack Ward,Director,396152,Restoration,5.3,11,0,0
10017,Mike Marvin,Director,10017,The Wraith,5.9,108,2700000,3500000
11468,D.J. Caruso,Director,11468,Salton Sea,7.0,104,18000000,676698
193613,Nimród Antal,Director,193613,Metallica: Through the Never,6.7,83,18000000,7972967
17436,Gregor Jordan,Director,17436,The Informers,4.4,60,18000000,382174
43434,Olivier Assayas,Director,43434,Carlos,6.7,50,18000000,871279
31166,Tran Anh Hung,Director,31166,I Come with the Rain,5.6,20,18000000,0
69848,Lance Hool,Director,69848,One Man's Hero,9.3,2,0,0
8408,George A. Romero,Director,8408,Day of the Dead,6.9,270,3500000,34000000
332411,Chuck Russell,Director,332411,I Am Wrath,4.5,179,18000000,0
9389,Christian Volckman,Director,9389,Renaissance,6.7,77,18000000,1831348
9626,Richard Fleischer,Director,9626,Red Sonja,5.0,206,17900000,6948633
75638,Rodrigo Cortés,Director,75638,Red Lights,6.0,376,14000000,13551174
8363,Greg Mottola,Director,8363,Superbad,7.0,2100,20000000,121463226
15670,Tyler Perry,Director,15670,Madea Goes to Jail,6.4,52,0,90508336
290555,David Hayter,Director,290555,Wolves,5.7,82,18000000,0
8328,Jon M. Chu,Director,8328,Step Up 2: The Streets,6.5,640,23000000,150816700
10982,Cory Edwards,Director,10982,Hoodwinked!,5.9,479,15000000,51053787
10982,Todd Edwards,Director,10982,Hoodwinked!,5.9,479,15000000,51053787
10982,Tony Leech,Director,10982,Hoodwinked!,5.9,479,15000000,51053787
205,Terry George,Director,205,Hotel Rwanda,7.5,793,17500000,38000000
1620,Xavier Gens,Director,1620,Hitman,5.9,966,24000000,99965753
175541,Kasi Lemmons,Director,175541,Black Nativity,5.8,16,17500000,7018189
241254,Brian A Miller,Director,241254,The Prince,4.6,218,18000000,266586800
31932,Matt Dillon,Director,31932,City of Ghosts,5.4,18,0,0
1933,Alejandro Amenábar,Director,1933,The Others,7.4,1660,0,0
679,James Cameron,Director,679,Aliens,7.7,3220,18500000,183316455
11113,George Cukor,Director,11113,My Fair Lady,7.4,352,17000000,72070731
3597,Jim Gillespie,Director,3597,I Know What You Did Last Summer,5.6,687,17000000,125586134
193893,Luke Greenfield,Director,193893,Let's Be Cops,6.4,1219,17000000,136621271
9675,Alexander Payne,Director,9675,Sideways,6.9,478,16000000,109502303
9988,Jay Chandrasekhar,Director,9988,Beerfest,5.8,172,17500000,19179969
948,John Carpenter,Director,948,Halloween,7.4,1035,300000,70000000
21765,John Robert Hoffman,Director,21765,Good Boy!,4.7,30,17000000,0
146304,Malcolm D. Lee,Director,146304,The Best Man Holiday,6.7,110,17000000,71625195
7516,Joe Carnahan,Director,7516,Smokin' Aces,6.4,534,17000000,57103895
41439,Kevin Greutert,Director,41439,Saw: The Final Chapter,5.8,730,20000000,136150434
2752,Michael Lehmann,Director,2752,40 Days and 40 Nights,5.2,297,17000000,0
9429,John Fortenberry,Director,9429,A Night at the Roxbury,5.9,198,17000000,30331165
38117,Daniel Barnz,Director,38117,Beastly,6.0,849,17000000,43165571
9792,Alexandre Aja,Director,9792,The Hills Have Eyes,6.1,705,15000000,69623713
13778,Sam Weisman,Director,13778,Dickie Roberts: Former Child Star,5.1,64,0,0
228203,Niki Caro,Director,228203,"McFarland, USA",7.4,213,0,45710059
41382,Erik White,Director,41382,Lottery Ticket,5.6,54,0,0
13960,Christian Robinson,Director,13960,ATL,6.0,32,20000000,21170563
114150,Jason Moore,Director,114150,Pitch Perfect,7.3,2247,17000000,115350426
26602,Mike Tollin,Director,26602,Summer Catch,4.8,63,34000000,19693891
10223,Sam Raimi,Director,10223,A Simple Plan,6.9,187,0,0
16028,Robert Harmon,Director,16028,They,4.6,74,17000000,0
15639,Trent Cooper,Director,15639,Larry the Cable Guy: Health Inspector,3.3,17,0,0
16112,Gary Halvorson,Director,16112,The Adventures of Elmo in Grouchland,6.3,14,0,0
26390,Antoine Fuqua,Director,26390,Brooklyn's Finest,6.2,293,17000000,29536299
27759,Nicholas Ray,Director,27759,55 Days at Peking,6.3,36,17000000,10000000
27759,Guy Green,Director,27759,55 Days at Peking,6.3,36,17000000,10000000
109428,Fede Alvarez,Director,109428,Evil Dead,6.4,1723,17000000,97542952
23049,Donald Petrie,Director,23049,My Life in Ruins,5.6,101,17000000,20455276
9310,Paul Weitz,Director,9310,American Dreamz,4.9,95,17000000,7314027
11411,Sidney J. Furie,Director,11411,Superman IV: The Quest for Peace,4.1,318,17000000,19300000
16988,Ian Iqbal Rashid,Director,16988,How She Move,3.0,6,0,0
7304,Wayne Kramer,Director,7304,Running Scared,7.0,331,17000000,9500000
24747,Rowdy Herrington,Director,24747,Bobby Jones: Stroke of Genius,5.5,19,0,0
58048,Jim Goddard,Director,58048,Shanghai Surprise,2.9,15,17000000,0
1491,Neil Burger,Director,1491,The Illusionist,7.1,1615,40000000,86915017
2989,Noel Marshall,Director,2989,Roar,5.6,19,17000000,2000000
10629,Joel Schumacher,Director,10629,Veronica Guerin,6.8,59,17000000,1569918
255343,Andrea Di Stefano,Director,255343,Escobar: Paradise Lost,6.1,271,17000000,3758328
4723,Richard Kelly,Director,4723,Southland Tales,5.2,153,17000000,374743
10800,Guillaume Ivernel,Director,10800,Dragon Hunters,6.5,129,15000000,0
10800,Arthur Qwak,Director,10800,Dragon Hunters,6.5,129,15000000,0
25763,Jack Smight,Director,25763,Damnation Alley,5.0,27,17000000,8720000
79694,Todd Lincoln ,Director,79694,The Apparition,4.5,140,17000000,9627492
4032,Howard Zieff,Director,4032,My Girl,7.0,428,16500000,0
18615,Steven Shainberg,Director,18615,Fur: An Imaginary Portrait of Diane Arbus,5.8,73,16800000,2281089
10673,Oliver Stone,Director,10673,Wall Street,7.0,546,15000000,43848069
4584,Ang Lee,Director,4584,Sense and Sensibility,7.2,352,16500000,135000000
2977,Julian Jarrold,Director,2977,Becoming Jane,6.9,317,16500000,37311672
10760,Joe Nussbaum,Director,10760,Sydney White,6.0,236,16500000,13620075
11093,Vadim Perelman,Director,11093,House of Sand and Fog,7.0,199,16500000,16942795
207,Peter Weir,Director,207,Dead Poets Society,8.1,2705,16400000,235860116
8467,Bobby Farrelly,Director,8467,Dumb and Dumber,6.5,1859,16000000,247275374
8467,Peter Farrelly,Director,8467,Dumb and Dumber,6.5,1859,16000000,247275374
639,Rob Reiner,Director,639,When Harry Met Sally...,7.3,950,16000000,92823546
24226,Sidney Lumet,Director,24226,The Verdict,7.4,131,16000000,53977250
9285,Todd Phillips,Director,9285,Road Trip,5.9,542,16000000,119754278
14709,Brian Robbins,Director,14709,Varsity Blues,6.0,122,0,0
74643,Michel Hazanavicius,Director,74643,The Artist,7.3,1049,15000000,133432856
13788,David S. Goyer,Director,13788,The Unborn,4.8,365,16000000,76514050
83666,Wes Anderson,Director,83666,Moonrise Kingdom,7.6,1662,16000000,68263166
10781,Jonathan Liebesman,Director,10781,The Texas Chainsaw Massacre: The Beginning,5.9,402,16000000,0
318850,Cyrus Nowrasteh,Director,318850,The Young Messiah,6.4,30,18500000,6490401
13908,Perry Andelin Blake,Director,13908,The Master of Disguise,3.7,78,0,0
1417,Guillermo del Toro,Director,1417,Pan's Labyrinth,7.6,3041,19000000,83258226
39180,John Whitesell,Director,39180,See Spot Run,4.8,44,0,0
16161,John Singleton,Director,16161,Baby Boy,7.4,55,16000000,29381649
49950,Christian E. Christiansen,Director,49950,The Roommate,5.3,224,16000000,40492759
10956,Dennie Gordon,Director,10956,Joe Dirt,5.5,242,17700000,30987695
9594,Sheldon Lettich,Director,9594,Double Impact,5.3,215,15000000,30102717
4638,Edgar Wright,Director,4638,Hot Fuzz,7.4,2199,12000000,80573774
13972,Diane English,Director,13972,The Women,4.6,96,16000000,50007546
5038,Woody Allen,Director,5038,Vicky Cristina Barcelona,6.7,1020,15000000,96408652
13491,Peter Flinth,Director,13491,Arn: The Knight Templar,6.4,76,25000000,0
10571,Robert Iscove,Director,10571,Boys and Girls,5.4,103,16000000,20627372
10994,Peter Kosminsky,Director,10994,White Oleander,7.2,108,0,0
19994,Karyn Kusama,Director,19994,Jennifer's Body,5.3,837,16000000,31556061
25166,Nick Gomez,Director,25166,Drowning Mona,5.4,43,16000000,15427192
30890,Woody Allen,Director,30890,Radio Days,7.0,127,16000000,0
23169,Allen Coulter,Director,23169,Remember Me,6.9,948,20000000,0
17403,Clare Kilner,Director,17403,How to Deal,5.7,42,0,0
12120,Richard Benjamin,Director,12120,My Stepmother is an Alien,5.3,131,20000000,13854000
9800,Jonathan Demme,Director,9800,Philadelphia,7.6,988,26000000,206678440
1090,Josef Rusnak,Director,1090,The Thirteenth Floor,6.8,378,16000000,18564088
18475,Lance Rivera,Director,18475,The Cookout,4.6,10,16000000,12
40160,Ronald Neame,Director,40160,Meteor,5.1,36,0,0
18074,Bruce Paltrow,Director,18074,Duets,5.5,34,0,0
9689,Woody Allen,Director,9689,Hollywood Ending,6.4,113,16000000,0
9781,Adam Rifkin,Director,9781,Detroit Rock City,6.7,100,6500000,4217115
8009,Russell Mulcahy,Director,8009,Highlander,6.8,624,16000000,5900000
3877,Susanne Bier,Director,3877,Things We Lost in the Fire,6.7,90,16000000,2849142
8854,Kenneth Johnson,Director,8854,Steel,4.3,48,16000000,1686429
152599,James Gray,Director,152599,The Immigrant,6.2,250,16000000,5867686
18840,James Ivory,Director,18840,The White Countess,6.9,21,0,0
68727,Danny Boyle,Director,68727,Trance,6.5,956,20000000,24261569
12657,Jessy Terrero,Director,12657,Soul Plane,4.7,108,16000000,14822346
8265,Dany Boon,Director,8265,Welcome to the Sticks,6.8,615,11000000,53191886
8265,Nicolas Guy,Director,8265,Welcome to the Sticks,6.8,615,11000000,53191886
12410,Vicente Amorim,Director,12410,Good,6.3,29,0,0
34647,Gaspar Noé,Director,34647,Enter the Void,7.2,387,13000000,754249
73935,Amy Heckerling,Director,73935,Vamps,4.8,91,16000000,0
28178,Lasse Hallström,Director,28178,Hachi: A Dog's Tale,7.7,1717,16000000,47801389
185567,Jérôme Salle,Director,185567,Zulu,6.7,172,16000000,0
264656,Tommy Lee Jones,Director,264656,The Homesman,6.4,258,16000000,3442853
35696,Jesse Vaughan,Director,35696,Juwanna Mann,4.2,20,15600000,0
16351,Atom Egoyan,Director,16351,Ararat,5.7,16,0,0
38717,William Bindley,Director,38717,Madison,5.3,3,0,0
18777,Wayne Beach,Director,18777,Slow Burn,5.5,16,15500000,1237615
2110,Gérard Krawczyk,Director,2110,Wasabi,6.2,283,15300000,0
9035,James Gunn,Director,9035,Slither,6.3,317,15500000,0
90,Martin Brest,Director,90,Beverly Hills Cop,6.8,961,15000000,316360478
771,Chris Columbus,Director,771,Home Alone,7.1,2414,18000000,476684675
12154,Leonard Nimoy,Director,12154,Three Men and a Baby,5.8,253,0,0
9576,Sydney Pollack,Director,9576,Tootsie,6.9,421,21000000,177200000
744,Tony Scott,Director,744,Top Gun,6.7,1698,15000000,356830601
146,Ang Lee,Director,146,"Crouching Tiger, Hidden Dragon",7.2,927,17000000,213525736
14,Sam Mendes,Director,14,American Beauty,7.9,3313,15000000,356296601
45269,Tom Hooper,Director,45269,The King's Speech,7.6,2752,15000000,414211549
9493,Ivan Reitman,Director,9493,Twins,5.7,559,15000000,216614388
22556,Udayan Prasad,Director,22556,The Yellow Handkerchief,6.4,52,15000000,317000
873,Steven Spielberg,Director,873,The Color Purple,7.7,338,15000000,146292009
33196,Yoon Je-kyoon,Director,33196,Tidal Wave,6.5,48,16000000,11301649
205596,Morten Tyldum,Director,205596,The Imitation Game,8.0,5723,14000000,233555708
10765,Howard Zieff,Director,10765,Private Benjamin,6.0,102,0,0
16769,Michael Apted,Director,16769,Coal Miner's Daughter,7.2,67,15000000,67182787
33217,Thor Freudenthal,Director,33217,Diary of a Wimpy Kid,5.9,355,15000000,75700498
132232,Andy Muschietti,Director,132232,Mama,6.0,1401,15000000,146497771
11153,Harold Ramis,Director,11153,National Lampoon's Vacation,7.1,410,15000000,61399552
208134,Jeff Tremaine,Director,208134,Bad Grandpa,6.0,680,15000000,151831537
1165,Stephen Frears,Director,1165,The Queen,6.8,338,15000000,123384128
4011,Tim Burton,Director,4011,Beetlejuice,7.1,1444,15000000,73326666
17202,Tyler Perry,Director,17202,Why Did I Get Married?,6.1,33,15000000,55184721
9587,Gillian Armstrong,Director,9587,Little Women,7.0,215,18000000,0
65086,James Watkins,Director,65086,The Woman in Black,6.1,1206,17000000,127730736
10053,Simon West,Director,10053,When a Stranger Calls,5.4,268,15000000,66966987
11870,Shawn Levy,Director,11870,Big Fat Liar,5.6,197,15000000,52970014
11778,Michael Cimino,Director,11778,The Deer Hunter,7.8,921,15000000,50000000
586,Barry Levinson,Director,586,Wag the Dog,6.7,270,15000000,64256513
18736,Jim Fall,Director,18736,The Lizzie McGuire Movie,5.7,280,17000000,55534455
134411,Ric Roman Waugh,Director,134411,Snitch,5.8,1138,35000000,42930462
287903,Michael Dougherty,Director,287903,Krampus,5.9,584,15000000,61548707
9276,Robert Rodriguez,Director,9276,The Faculty,6.2,492,15000000,40283321
15765,Brian Gibson,Director,15765,What's Love Got to Do with It,6.9,72,0,0
2142,James Mangold,Director,2142,Cop Land,6.6,382,15000000,44862187
11397,Joel Gallen,Director,11397,Not Another Teen Movie,5.5,431,16000000,66468332
77016,David Ayer,Director,77016,End of Watch,7.2,1170,7000000,48126384
11478,Rob Cohen,Director,11478,The Skulls,5.8,156,15000000,35007180
266856,James Marsh,Director,266856,The Theory of Everything,7.8,3311,15000000,123726688
13411,John Whitesell,Director,13411,Malibu's Most Wanted,4.7,77,0,0
10564,Matt Williams,Director,10564,Where the Heart Is,6.9,155,15000000,33771174
947,David Lean,Director,947,Lawrence of Arabia,7.8,851,15000000,69995385
24150,Rob Zombie,Director,24150,Halloween II,5.1,267,15000000,39421467
228970,Jean-Marc Vallée,Director,228970,Wild,7.0,951,15000000,52501541
18405,Dennis Iliadis,Director,18405,The Last House on the Left,6.2,440,15000000,32721635
6961,Clare Kilner,Director,6961,The Wedding Date,6.2,230,15000000,47175038
11442,Rick Rosenthal,Director,11442,Halloween: Resurrection,4.5,228,13000000,37664855
2493,Rob Reiner,Director,2493,The Princess Bride,7.6,1486,16000000,30857814
14047,Denzel Washington,Director,14047,The Great Debaters,6.9,151,15000000,30226144
64690,Nicolas Winding Refn,Director,64690,Drive,7.4,3725,15000000,78054825
11132,Sara Sugarman,Director,11132,Confessions of a Teenage Drama Queen,5.1,221,15000000,29331068
17127,Nicholas Hytner,Director,17127,The Object of My Affection,5.6,72,15000000,46905889
1562,Juan Carlos Fresnadillo,Director,1562,28 Weeks Later,6.5,1197,15000000,64238440
232679,Thomas Carter,Director,232679,When the Game Stands Tall,6.3,130,15000000,30127963
17880,Wayne Wang,Director,17880,Because of Winn-Dixie,6.1,61,14000000,32645546
14736,Gina Prince-Bythewood,Director,14736,Love & Basketball,7.4,88,20000000,27728118
9434,George Armitage,Director,9434,Grosse Pointe Blank,6.9,275,0,28084357
23706,Phil Traill,Director,23706,All About Steve,4.7,295,15000000,40105542
11531,Joe Berlinger,Director,11531,Book of Shadows: Blair Witch 2,4.3,212,0,0
9100,Andrew Fleming,Director,9100,The Craft,6.3,380,15000000,24769466
116,Woody Allen,Director,116,Match Point,7.3,1105,15000000,85306374
38843,Elizabeth Allen Rosenbaum,Director,38843,Ramona and Beezus,6.1,245,0,0
1245,James Ivory,Director,1245,The Remains of the Day,7.5,202,11500000,23237911
4995,Paul Thomas Anderson,Director,4995,Boogie Nights,7.5,796,15000000,43101594
10413,Robert Harmon,Director,10413,Nowhere to Run,5.5,119,0,0
14012,Michael Mayer,Director,14012,Flicka,6.1,52,15000000,21000000
9793,Martin Weisz,Director,9793,The Hills Have Eyes 2,5.2,351,15000000,0
12212,John Ottman,Director,12212,Urban Legends: Final Cut,4.4,100,14000000,38574362
13768,Jay Russell,Director,13768,Tuck Everlasting,6.4,128,0,0
8975,John Bonito,Director,8975,The Marine,5.0,163,20000000,22165608
342521,Peter Atencio,Director,342521,Keanu,6.0,421,15000000,20566327
45272,Shana Feste,Director,45272,Country Strong,5.9,80,15000000,20529194
9424,David Nutter,Director,9424,Disturbing Behavior,5.5,104,15000000,17507368
97367,Derek Cianfrance,Director,97367,The Place Beyond the Pines,6.8,1653,15000000,35485608
254904,Roger Donaldson,Director,254904,The November Man,6.0,639,15000000,32556119
18681,Stephan Elliott,Director,18681,Eye of the Beholder,5.3,42,15000000,0
12162,Kathryn Bigelow,Director,12162,The Hurt Locker,7.2,1840,15000000,42000000
11495,Mark L. Lester,Director,11495,Firestarter,5.9,173,15000000,17080167
